hardware_attempt,gpu,process_id,role,process_repeat,component,execution_mode,condition_id,model_size,family,kappa,partition,implementation,selected_linear_sites,attention_qk_pv_execution,process_stage,process_error,quality_scope,reference_correctness_pass,candidate_correctness_pass,mode_correctness_pass,failed_candidate_validation_blocks,max_abs_logit_error,max_relative_l2,qualified_complete_timing,canonical_validation_loss,measured_R_model_fraction,measured_R_model_percent,block_zero_product_count,model_product_count,run025_reference_validation_loss,run025_candidate_validation_loss,run025_candidate_validation_loss_delta,timing_available,paired_geomean_speedup,reference_median_host_ms,candidate_median_host_ms,speedup_input_cluster_ci95_low,speedup_input_cluster_ci95_high,paired_timing_samples,timing_input_clusters,input_manifest_sha256,development_input_sha256,manifest_sha256,timing_sha256,timing_samples_sha256,quality_sha256,source
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r1-70m-a4-0p5-k016-rtxpro4500-003,winner,1,full,eager,70m/a4-0p5,70M,A4-OL1,0.5,development,k016,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.389480136202637,0.3559621916980309,35.59621916980309,12548091402630,35251191545856,5.398816271078256,5.398816892821984,6.217437285016558e-07,True,1.0164525445860844,3.7166564725339413,3.678794950246811,1.0097764591558134,1.0241132816010114,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,28257a0d846e0071a0652f9bf8ea8e8eb8a73f01f60b50feaa901a76902b437a,007c18e43827c0bc167187c12916afb1439fe19ebba8892a123edf5b8e12523a,58341423a1679fdcea2886216e39fc9075d015725bcee9edb62cb6245cf4be19,0cea10eef5796b89cd5b88216f87f507ad2283f0010d16995dcc9cc8acc7300e,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r1-70m-a4-0p5-k016-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r1-70m-a7-0-k016-rtxpro4500-003,winner,1,full,eager,70m/a7-0,70M,A7-OL1,0.0,development,k016,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,4.941205969223609,0.23562417494680196,23.562417494680197,8306032923884,35251191545856,4.9502589823041205,4.950320347563241,6.136525912037172e-05,True,0.9439008633950724,3.718269057571888,3.9342150557786226,0.9390590254419297,0.9479654836250474,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,2be39c207e7a64bb22798e81f8f3fa477d2f8c347d3ee568a02ce12b9488a8df,58946f8e57cc2fd71eb479fdc286b1f246cf5a4d40e64c94e9a246239c4e6115,b2ad3439d11ab538b1d48e9c1eedd3aff1922c1e4bbef756b519addb787258b7,436fb208562bba0252260569364f727a6f776e9cfce3d9f4d15111c9f94965bc,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r1-70m-a7-0-k016-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r1-70m-a7-0p01-k016-rtxpro4500-003,winner,1,full,eager,70m/a7-0p01,70M,A7-OL1,0.01,untuned,k016,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,4.936396388965245,0.24226276136279815,24.226276136279814,8540051005228,35251191545856,4.945450396195711,4.945354185058801,-9.621113690982952e-05,True,0.9698313523941977,4.337511491030455,4.441405413672328,0.9577724030238298,0.9774730393746893,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,d5fb46e33e9bfc70de7919829a2403cc3917419a83bd416bc20c09c1874dc156,eb9b1ed207dc2288fe84a8762c2cd24be9388cd41adce2cd342d5a98a6ccf362,41bda3ab34d81663b65f894ad753219ef69b7b2ee57c232ee870152e3a87c374,e757d6b3eda76dfa38c2296333e38f086826e3d218001040cecf6f06600967da,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r1-70m-a7-0p01-k016-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r1-70m-a7-0p05-k016-rtxpro4500-003,winner,1,full,eager,70m/a7-0p05,70M,A7-OL1,0.05,untuned,k016,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,4.963655849532969,0.265239409240229,26.5239409240229,9350005220637,35251191545856,4.972258383061728,4.9722685518533085,1.0168791580333902e-05,True,0.9779414045986191,4.186591366305947,4.276365041732788,0.9750418828296027,0.9804749322010644,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,0b5d59ab7ba2fdfb9651f006ef5d7044d81883b74347a02a89293d2ddcf0263a,5da1d73a3517965e6a33b2a52b596fed9508338bb5fdbc58d4d8bf6a9850a5ab,e2784393be9ba5eaf6de6a5438b370e0d9b7d3ca7af34c0b15ceac22092f9c10,999bd6ac1de5c3d90bb9fe21b91adfadd1dea7c08a0be76d64293b6bbb8d3a72,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r1-70m-a7-0p05-k016-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r1-70m-a7-0p1-k016-rtxpro4500-003,winner,1,full,eager,70m/a7-0p1,70M,A7-OL1,0.1,untuned,k016,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,4.950079453062024,0.2869378509087325,28.69378509087325,10114901144140,35251191545856,4.959265524902788,4.959283087928096,1.7563025307865132e-05,True,0.9883268977200008,4.201224306598306,4.251538077369332,0.9857278295633125,0.9907887210611942,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,4458b57e5652ba722dcc8e86f5a0665a2fc969d319ab25ac91763d64c76e39b5,9c0641bae11cc2790a3d2cce4af549272dd9c767ba5d7886558dcf87fc01148c,313ce654d0e6c4cacc01ebed606a2cef5cda27c5fda11667838a1afa07fcf0e1,55ebfb63ee8fe2b966874466dd806d188aef4d6dec5ec897708a97e6673275c9,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r1-70m-a7-0p1-k016-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r1-70m-a7-0p5-k016-rtxpro4500-003,winner,1,full,eager,70m/a7-0p5,70M,A7-OL1,0.5,development,k016,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.215924663303872,0.4060187215635989,40.60187215635989,14312643725042,35251191545856,5.2265333158010545,5.226533320035404,4.234349759713041e-09,True,1.0031837883547408,4.2372774332761765,4.203211050480604,0.9958146384066812,1.0092611001728045,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,fe5ef24445032b67e5d30c73b13f3e8eb2cbeb6d1b158fad2fc7984b7ac83bd2,655ceebe16d376ab6368225009148cbb191041f30e0bd3fb03dfa01d4e521260,0403156bc34868d8a91660a93dc649ad65a4fbc0bed7fb8aea7cd1eebfb28dda,7fb40d605b1c5071a0ac71d9049ac9f1cb57440c03b38e79e556b3abcd20ef5b,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r1-70m-a7-0p5-k016-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-14m-a0-k013-rtxpro4500-003,winner,2,full,eager,14m/a0,14M,A0,,development,k013,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.2085730123096665,1.1415112639303073e-08,1.1415112639303072e-06,72635,6363055915008,5.209966218440203,5.209961768491192,-4.449949011053889e-06,True,0.8295956944044676,2.520414534956217,3.2042479142546654,0.8217545156206257,0.8369902789726974,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,7d81546450741c252a0d575210b6f190eb065e4dfe2f5e1eefeb1a95126f6903,6d09dcd10f7360095dc569340ab0111bf5efd45ff3bf3104404fc328818a561f,7818008ae4577d0b2e70e6fe330a87341e318cde387a7e0ced77ccfc5cb5341b,866721894117108023fe66d223e47431123568cbe11c4af6ffb7f2519b12ad89,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-14m-a0-k013-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-14m-a1h-k013-rtxpro4500-003,winner,2,full,eager,14m/a1h,14M,A1-H,,development,k013,h,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.26963426093378,0.027141299328466276,2.7141299328466277,172701605233,6363055915008,5.271187088342137,5.271209181063382,2.2092721245314806e-05,True,0.9938822244485889,3.842538921162486,3.872052999213338,0.9816023463571731,1.0078908286501176,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,822492dc3bfc635b26aaa2f6487876f34f9ac8257e7162869cb04999880ede72,9991f481820895f449aa663a9c0fa8ae6c54f9496ebef786f1ecb4617f4b1c0c,7bcbf85ad8d20d77ba6bb3f65a49f34153a8c7d343b1c24edba980be8a27d8a9,4424d4e1432394bb0e85e5929744b1f27926a6ddb2b81120682aecbbbd93d2e8,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-14m-a1h-k013-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-14m-a4-0-k013-rtxpro4500-003,winner,2,full,eager,14m/a4-0,14M,A4-OL1,0.0,development,k013,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.458276166718387,0.0781004229286857,7.81004229286857,496957358081,6363055915008,5.4598567823695845,5.459856267190332,-5.151792521473908e-07,True,1.052279801984384,5.162078887224197,4.903869703412056,1.0472625885557894,1.0570360082471753,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,476760ca5c85521d46b335b8783f1c4ba28ac14b40b6fd610e45a8326f1659c4,98958b9fa168528eccc05bb1e7f38447f01f89878ca9920ea8973a053daa75b9,d0a22ace8f43f3449d214a3be4a2ecb3cec66434439765a047fcabcaff492830,fcc28cf62570af3d829d5ba4fcb7db7f4cee6630becb7ebde1e8581bcc25b410,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-14m-a4-0-k013-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-14m-a4-0p01-k013-rtxpro4500-003,winner,2,full,eager,14m/a4-0p01,14M,A4-OL1,0.01,untuned,k013,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.458309076241488,0.08586708994090508,8.586708994090507,546377094553,6363055915008,5.460173012803726,5.46017183988877,-1.1729149562711427e-06,True,1.04924127623776,3.3233906142413616,3.1680192332714796,1.0442441718341111,1.0550809008532684,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,ad356b81b45186977b4ffea1763e8199ac893fa29c2afa74059c477c0efde38f,caef645fac3ac25ba03e33968fdc57f0ac0dbf58525b3b71a16ba440cb0f6da5,5c745f2ce78f36ac279f86fac81f56b583ef74a215eb0cdfb770193046a3999e,118069af4316ec3abeb9e5709c9f1a5f6faa84b3e69b563a2006954a86047565,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-14m-a4-0p01-k013-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-14m-a4-0p05-k013-rtxpro4500-003,winner,2,full,eager,14m/a4-0p05,14M,A4-OL1,0.05,untuned,k013,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.489760381230236,0.1045644512413755,10.45644512413755,665349449971,6363055915008,5.4921313496957955,5.492131123863794,-2.2583200109949075e-07,True,1.0499925295572907,5.1833710167557,4.906538408249617,1.0372141442432228,1.0610639938604218,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,1c786d66df24c3f44080450bc60999c114d9c20a584239e88576e4ec4c1860eb,8bf054228cc4b6609dd333f199ebd1dc4525892e3e9c6f1536d40b9b54cda347,0539d6d18e1c3456e4086239c77c07473e3653b08d15fd57a7923224356e0b84,63fb537fe9519c863cc824c1c574ce048b975a2103e8a6cf824a2cd3b28a601a,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-14m-a4-0p05-k013-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-14m-a4-0p1-k013-rtxpro4500-003,winner,2,full,eager,14m/a4-0p1,14M,A4-OL1,0.1,untuned,k013,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.548253721739414,0.11394280537892908,11.394280537892907,725024441739,6363055915008,5.5503922727267385,5.550391571236085,-7.01490653121084e-07,True,1.0502703279561914,3.4253476187586784,3.2413636799901724,1.0321467010786443,1.0650625344480154,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,88060115872d36ff7c6244750482cf8d511b498b32b7102b9a6d726ccf6f3836,eae425b9b33758654146602f6ef76bb6903f2bf58637960bd4b104c7ce512006,53628aeeb29a8f0f390e930b3db8416af30e77bb4ea1f53df4b4354d977c1a5a,718f2e770c9dbc7c2ecbff5aa682ef31add0900aae5db9d59055f7485d7bd65c,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-14m-a4-0p1-k013-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-14m-a4-0p5-k013-rtxpro4500-003,winner,2,full,eager,14m/a4-0p5,14M,A4-OL1,0.5,development,k013,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,6.037982463131289,0.12713448684742273,12.713448684742273,808963848536,6363055915008,6.040296513804297,6.040296513804297,0.0,True,1.0489193189658996,5.155319580808282,4.87964297644794,1.0391221502457244,1.0554384406468018,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,16fc95623d8a5f0e0c7c7fdebf844ec5dc669643910e54dddc436350ade9f750,e1eb0da7c21b2253a621ddc6d5ec873072c30daff40ed211222bfa84355c88a4,5fe51952b8aae485da29970faca3be7c94cd4b3755a2cd51f42ebb4c32f19ff1,1c34d8049c9144af5dac96cc0a3ef3281856b9710bcf0ae9f74c772b8f15d9e7,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-14m-a4-0p5-k013-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-14m-a7-0-k013-rtxpro4500-003,winner,2,full,eager,14m/a7-0,14M,A7-OL1,0.0,development,k013,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.480180751642532,0.0705422917861371,7.054229178613711,448864547008,6363055915008,5.482406401979291,5.482370421295696,-3.598068359522699e-05,True,1.047197758174502,5.217046244069934,4.954484989866614,1.0376250710193744,1.0538236692615424,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,43d2babe9baf1f49c7b52ca95f9bc102f20acd56088594d223b3ae622f679e77,11e590f99a5c7667ab2936bd2f0268130a45ddd1ff5fd9a76151c2fa5e310c6a,3543492867ef566b36112ddb04fc1188bafab87cd69a0cdd93c1315ca3aa2493,fd6ab91aeb26bdb4d653193e2f7c2fd7ac68ced1698cc922f5b466c8cb8be992,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-14m-a7-0-k013-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-14m-a7-0p01-k013-rtxpro4500-003,winner,2,full,eager,14m/a7-0p01,14M,A7-OL1,0.01,untuned,k013,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.475800738532162,0.07723392871636932,7.723392871636932,491443806958,6363055915008,5.477752072183631,5.477783827691629,3.175550799738858e-05,True,1.0519122192819395,5.9890164993703365,5.699304398149252,1.0396465979636835,1.0634239887638341,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,cf07a22b2ccc190baea1706ed0eb710c11ffc9e8e79750b666af3ea563d49f11,76b49fa969952f26b1eae8a82ab9f2e2a5c5a7f745c13a5640966115e2416c90,2819c717c8635bf862fc958fc244000a882c86b764fd35f4e3be4b5e0dbe2cfe,86b630b5d31a511c8796d4d1b245bf611df326029cade3a24e58f730c4a36068,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-14m-a7-0p01-k013-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-14m-a7-0p05-k013-rtxpro4500-003,winner,2,full,eager,14m/a7-0p05,14M,A7-OL1,0.05,untuned,k013,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.462799572380336,0.09863031588136074,9.863031588136074,627590214868,6363055915008,5.465164439204716,5.465121822588909,-4.2616615806956304e-05,True,1.043756247300762,6.008220138028264,5.717336433008313,1.01853201027451,1.0683625563836443,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,065beaf878b16aaf759acd7b2a79432fb211d4058d0a1cbf08affed1b9ece9cc,b3cdf26c6de7b51680b2e0231389fc26e37fa6646b0229133fa5245b36bc72dc,f59e0b2dbec86a061bd93d065e496dbb407f2acf303e9fc502ce337f9d16448d,decb192c008061863d3887dacaeed1cd44cf502229f25f0812e31b2500597fe4,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-14m-a7-0p05-k013-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-14m-a7-0p1-k013-rtxpro4500-003,winner,2,full,eager,14m/a7-0p1,14M,A7-OL1,0.1,untuned,k013,a;h;m;z,dense SDPA except selected attention projection linears,failed_or_incomplete,Fixed complete-validation gate failed,complete-validation,True,False,False,2,0.5625,0.0003281436220277101,False,5.429487593075227,0.11796760377518327,11.796760377518327,750634458981,6363055915008,5.431519913560995,5.431504619088712,-1.5294472282434413e-05,True,1.044652792162603,3.828538116067648,3.661499125882983,1.0420510072165474,1.0468434392264478,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,d6390746796dfab64ec67cfc833265ed12fbe317192f915845c546edb09ade40,9967c1fcc650c8c4df176468707f6fae324dd3601046f77dc68796ca147821f7,7b41ce6a437b89eb4334fdc71ad017a2ad75bb15e4aa4d1ff0e77760e5a329e9,9d5aaefe5eba8d091eba9d9e49ff40627e9dd19cd81697cdd3358c5a5178463c,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-14m-a7-0p1-k013-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-14m-a7-0p5-k013-rtxpro4500-003,winner,2,full,eager,14m/a7-0p5,14M,A7-OL1,0.5,development,k013,a;h;m;z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.829406580981418,0.27482684296304843,27.482684296304843,1748738568719,6363055915008,5.831297464664293,5.831297460429942,-4.2343506478914605e-09,True,1.0522418037851042,5.934026557952166,5.655226763337851,1.0451356977452049,1.0634783240908707,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,b61aa30cbad3b0e2051ec2319fba8d8c527946c62b8d63e2a2eeedb83ae0c81c,3aa12d5bc0b3070115ce29fc8330146625a2a6809ce256639e862398ce7b1b6b,d0dd79ddee0d8f8a657a28eb054ae45262a69395a7edd6d3718626a0bc50309c,400b31c4b7a2b130f1086803f5ec3e9bacb2da41411b3488a1df6ec07c81e183,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-14m-a7-0p5-k013-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-410m-a0-k010-rtxpro4500-003,winner,2,full,eager,410m/a0,410M,A0,,development,k010,z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,4.547456437666741,0.00011047923803103942,0.011047923803103942,30885552627,279559790395392,4.54969743317823,4.54969743317823,0.0,True,0.9471373576232831,16.048535238951445,16.970764147117734,0.9453735546821547,0.9498493393265287,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,f9a50dca5d250e62f4043e09d7ff71b68b7ddfbe5a9b4f1d3ff9b4a3b7196ddd,9829bce3cca9a16e53e91cd8da38d4f71134259134990e371aa318434a8558d2,29954e494fed8ce2060aa8e6c5d85e14f00f7eee274688ef53c9ce99bb6ac28b,28405672d253f6282a0119d1744b586c871f618bc19e510b1b2f58eaf29152d5,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-410m-a0-k010-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-410m-a1h-k010-rtxpro4500-003,winner,2,full,eager,410m/a1h,410M,A1-H,,development,k010,z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,4.651294058243904,0.21049725280441106,21.049725280441105,58846567872807,279559790395392,4.654892204147206,4.654892204147206,0.0,True,0.942907049678934,15.910364920273423,16.838872339576483,0.9401542197406885,0.9448074039360884,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,7df2dc091fb08a61b3a3df641b6409c5443cf7ec0d7f7e2d6b279661adbf8695,2f5c601a2ab5533311b32c976e0e91d1a7a3af4d4cf325048f72b11f76fff7ff,c348116d6a307eaa23dabe2e9c5320eacc20a9109e696e62c80762fb87ef99dc,9d1260cf12aca739870a7898a1db515334cb3e721b0648a379eea955ce33e649,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-410m-a1h-k010-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-410m-a4-0-k010-rtxpro4500-003,winner,2,full,eager,410m/a4-0,410M,A4-OL1,0.0,development,k010,z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.6920750987600295,0.3833867333385676,38.33867333385676,107179514812504,279559790395392,5.698532815642452,5.698532815642452,0.0,True,0.9440822623809382,17.28623895905912,18.221371807157993,0.9362129706233274,0.948837988570139,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,48f73792f83af3ba8fcea8eb6faf4de0484e2f1ca6493b9c918ff981bb10035b,af65f210c0e9c41176a1fdb434e5ce84a3afe928aea3f7e782bef202124f6d5e,bea21193192879d2c8acaf40d0c2ddcb888f0044f18b32c681080645f038d4da,0bdca965b8309623724bf7ca24a15c47d67c71cb9c240047897ceb70b8d4615c,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-410m-a4-0-k010-rtxpro4500-003
rtxpro4500-003,NVIDIA RTX PRO 4500 Blackwell,fresh-r2-410m-a4-0p01-k010-rtxpro4500-003,winner,2,full,eager,410m/a4-0p01,410M,A4-OL1,0.01,untuned,k010,z,dense SDPA except selected attention projection linears,complete,,complete-validation,True,True,True,0,0.0,0.0,True,5.691361835722387,0.39149185001875003,39.149185001875004,109445379532746,279559790395392,5.7009139042821,5.7009139042821,0.0,True,0.947791545478196,17.23938388749957,18.184086307883263,0.9469190460583465,0.9486312414678597,80,16,26ee05928200134671caaf0ae62e9722df8584124a8ceee483f1cfd7923c5a5b,4bd751109b82f203ed904946874d12f1d9bb576874689a7990654a39c2644378,09220ff1183d046c7ed13b975a90f2f86571a56a041444606d4a20bcb48512ee,eb073d201f3b2e73a1c397d614d7de03e895fbe6f4de3044799c8ff489cc380c,03e2f1140febded446a929f3decd69991af8ed2ad1d2f12ea89d15a24ef3b129,14f529be949663e36f103e1c66d337558c6d6d17d6e707ee28f89938aaa98dab,runs/025-2026-09-05-pythia-agentic-sparse-kernel-search/retrieved/rtxpro4500-003/evidence-verified/artifacts/fresh-r2-410m-a4-0p01-k010-rtxpro4500-003
